Completion_Time,Feedback_Rating,Attendance,Performance_Score,Predicted_Score,Performance_Category
1.71,4.56,75.24,94.71,89.89999999999976,Excel
4.08,2.65,74.4,79.14,61.87749999999999,Average
2.06,5.0,58.17,90.95,89.2889500000002,Excel
6.62,4.0,74.73,71.82,69.8781999999999,Average
2.98,1.44,70.58,61.12,63.390900000000144,Average
2.34,2.4,94.52,90.93,87.47570000000015,Excel
1.2,1.43,7.19,57.83,64.71999999999994,Average
5.05,2.94,62.88,66.95,63.897150000000195,Average
4.41,1.0,81.22,51.64,52.68414999999995,Struggle
3.17,1.97,57.59,76.57,71.52414999999988,Average
1.81,2.87,66.83,77.07,76.31259999999992,Excel
3.14,4.24,76.91,64.36,69.07015000000013,Average
3.11,2.88,61.74,56.1,60.12630000000012,Struggle
4.59,3.99,65.06,80.58,77.40414999999992,Excel
5.06,2.89,62.26,48.27,62.00800000000006,Average
3.67,1.0,82.51,56.51,55.17915000000002,Struggle
2.16,2.67,77.68,67.36,70.9703000000001,Average
6.54,4.0,26.28,65.93,66.4550000000001,Average
3.88,3.92,53.38,91.32,86.62804999999992,Excel
4.66,2.62,56.7,77.18,69.6050000000001,Average
1.82,5.0,54.06,87.66,88.36399999999992,Excel
3.68,1.0,94.49,61.56,61.332949999999876,Average
1.14,4.0,0.73,100.0,97.9607,Excel
3.55,3.17,97.53,64.51,67.2038500000001,Average
6.33,1.8,57.41,28.61,31.074549999999945,Struggle
2.83,1.0,99.68,63.64,65.43454999999992,Average
1.35,2.29,8.21,89.34,79.48159999999999,Excel
1.25,2.12,4.93,94.09,89.09905000000012,Excel
3.06,1.0,75.76,64.87,63.383100000000084,Average
2.11,2.87,28.23,91.21,72.73594999999999,Average
1.52,1.74,8.47,83.5,79.83599999999996,Excel
5.32,1.4,82.2,46.45,50.724750000000064,Struggle
4.08,3.66,54.58,66.15,66.72929999999988,Average
2.9,3.52,11.56,75.18,73.72820000000017,Average
5.93,4.13,29.13,65.79,63.556550000000186,Average
1.58,2.64,48.55,82.12,76.48460000000021,Excel
6.75,2.37,80.7,60.73,58.28219999999982,Struggle
3.11,1.87,74.98,67.2,65.84145000000012,Average
6.12,2.58,40.85,56.62,55.53075000000009,Struggle
3.92,5.0,76.59,85.65,85.70694999999989,Excel
6.14,1.0,75.82,40.85,44.97715000000008,Struggle
3.92,2.55,50.97,62.52,62.298700000000125,Average
2.33,4.05,64.12,69.77,73.6137500000002,Average
6.45,1.01,52.66,34.82,36.29619999999993,Struggle
3.33,4.0,95.01,92.87,89.23595000000016,Excel
3.3,1.93,86.26,74.65,71.29039999999985,Average
3.31,2.13,99.81,77.77,76.1459500000002,Excel
4.48,1.8,41.58,55.12,54.34930000000008,Struggle
1.62,1.0,93.92,70.65,70.94539999999986,Average
4.41,3.33,0.0,78.79,71.24495000000019,Average
3.77,3.26,72.66,65.51,65.53210000000009,Average
5.47,4.0,61.13,70.98,71.57459999999979,Average
6.26,3.53,86.92,53.72,56.66239999999993,Struggle
3.54,1.0,95.21,64.32,63.788099999999844,Average
3.15,1.8,61.77,47.05,50.09289999999999,Struggle
3.04,2.83,58.77,67.79,69.70655000000022,Average
2.28,5.0,84.81,96.7,90.92750000000004,Excel
1.0,2.87,98.85,94.21,92.0737499999997,Excel
2.93,2.03,87.5,71.35,70.56615000000018,Average
2.13,5.0,64.23,87.74,84.49994999999991,Excel
6.9,5.0,71.0,66.46,66.76759999999979,Average
4.67,1.8,1.03,45.45,47.2121,Struggle
3.21,3.27,53.38,87.66,70.48395,Average
4.77,1.0,88.57,58.45,55.919100000000036,Struggle
2.14,1.0,46.29,60.73,63.5354999999999,Average
4.01,2.71,63.75,57.73,58.326049999999825,Struggle
4.53,3.67,96.9,72.44,74.0265500000001,Average
4.3,1.0,82.67,69.83,54.60519999999997,Struggle
3.56,2.87,98.52,64.85,67.76360000000014,Average
6.75,3.29,79.01,43.43,47.51545000000008,Struggle
6.77,4.85,91.06,66.88,68.02864999999989,Average
5.19,4.76,0.0,84.15,81.98079999999976,Excel
4.49,3.91,66.87,73.47,69.0472999999999,Average
5.06,1.98,98.2,62.42,62.067200000000064,Average
1.97,2.78,51.1,62.24,73.20640000000009,Average
3.29,2.67,88.44,65.18,70.14190000000016,Average
1.0,1.35,6.01,70.32,72.58809999999988,Average
3.87,1.21,12.73,65.2,60.11625000000011,Struggle
4.26,3.22,44.28,70.48,67.01989999999984,Average
2.08,3.62,78.11,81.02,79.79925000000016,Excel
6.95,4.52,5.09,62.6,62.343650000000096,Average
6.08,1.17,93.31,54.68,57.12770000000009,Struggle
4.89,1.32,43.19,53.01,55.33355000000009,Struggle
4.08,3.53,52.77,81.89,70.17420000000001,Average
6.13,1.4,65.61,47.28,48.12975000000002,Struggle
1.6,2.65,0.0,61.26,67.42625000000012,Average
5.5,1.5,71.53,51.88,51.47579999999991,Struggle
1.59,2.89,83.89,74.41,90.64444999999996,Excel
5.43,1.8,66.83,37.63,40.17380000000004,Struggle
2.55,2.87,84.02,85.23,85.73684999999979,Excel
6.66,5.0,69.7,72.93,71.71460000000008,Average
6.38,1.0,89.78,43.09,43.724950000000064,Struggle
2.07,1.06,51.84,58.09,63.296149999999926,Average
3.42,2.96,58.99,76.0,67.32105000000007,Average
6.74,1.8,82.49,46.51,45.50489999999999,Struggle
3.72,1.0,97.05,70.66,63.29209999999995,Average
6.62,1.06,85.67,42.46,52.63829999999998,Struggle
4.46,1.0,89.82,54.12,55.53505000000006,Struggle
3.44,3.97,55.94,86.41,82.73594999999996,Excel
2.81,2.22,83.75,91.55,83.38274999999985,Excel
1.86,1.0,64.51,65.47,63.73364999999987,Average
3.92,1.34,93.49,58.89,67.96239999999989,Average
3.17,2.34,87.38,58.55,64.13399999999989,Average
3.61,1.1,71.22,44.62,53.07030000000011,Struggle
3.75,3.97,85.53,92.43,89.44055000000019,Excel
4.3,1.62,65.44,74.7,70.19165000000017,Average
5.78,4.77,4.11,60.93,62.25415000000001,Average
7.0,5.0,97.62,72.14,68.05839999999993,Average
3.3,3.36,66.27,81.09,77.79380000000009,Excel
6.1,4.03,39.07,63.89,64.04929999999993,Average
5.1,1.0,23.33,30.5,37.154149999999966,Struggle
4.92,3.35,62.38,51.01,54.76790000000012,Struggle
6.41,5.0,94.12,61.37,66.77830000000016,Average
2.36,3.3,68.04,73.07,72.95159999999986,Average
3.92,5.0,53.12,98.42,91.51454999999986,Excel
5.79,3.46,83.3,61.88,63.62334999999978,Average
3.24,2.83,89.09,94.47,87.62519999999988,Excel
5.73,1.61,35.93,40.69,46.32844999999995,Struggle
6.11,5.0,2.97,65.44,68.9659000000001,Average
1.04,2.09,72.42,71.84,72.26840000000011,Average
6.47,2.96,68.24,68.79,64.3106500000002,Average
3.61,1.8,99.15,64.22,65.61689999999984,Average
4.1,1.07,91.75,71.58,60.16569999999999,Struggle
4.31,2.17,73.98,77.23,73.3536499999998,Average
6.92,4.33,93.96,58.97,65.1783500000001,Average
1.0,1.0,0.0,79.88,67.08239999999995,Average
3.72,5.0,5.61,94.92,83.37444999999994,Excel
4.7,1.7,66.83,56.02,56.52695000000019,Struggle
4.98,3.22,88.62,68.27,72.80409999999999,Average
5.33,1.8,72.82,42.15,43.425999999999895,Struggle
2.0,3.37,55.37,82.46,79.09729999999976,Excel
2.98,2.59,63.66,78.79,65.19494999999996,Average
3.2,2.42,70.11,69.09,75.71009999999993,Excel
6.28,1.0,87.46,40.15,41.20659999999988,Struggle
2.68,1.37,53.65,75.07,70.90364999999989,Average
2.21,1.85,82.98,59.98,63.55084999999982,Average
6.49,1.0,85.8,36.83,39.738799999999976,Struggle
1.0,5.0,9.94,84.33,87.78670000000012,Excel
7.0,1.8,88.03,42.89,45.8311000000001,Struggle
4.87,1.57,58.91,46.48,51.30339999999987,Struggle
5.99,4.41,79.36,60.96,66.16194999999998,Average
2.48,2.87,97.06,61.96,68.41164999999982,Average
3.92,3.05,2.32,81.15,75.8795499999999,Excel
5.93,1.4,53.21,50.19,51.352850000000046,Struggle
5.82,4.92,86.82,64.71,65.88654999999986,Average
5.78,5.0,66.66,64.63,65.14549999999984,Average
2.23,1.88,57.32,85.44,76.86200000000015,Excel
6.02,1.82,95.81,60.92,57.859850000000016,Struggle
5.45,1.16,50.54,39.99,43.920949999999905,Struggle
5.21,2.87,93.51,53.23,77.5879499999999,Excel
5.33,3.5,60.93,48.27,52.565150000000195,Struggle
6.2,3.78,72.8,71.32,68.83084999999997,Average
4.88,1.0,92.62,54.93,54.673200000000115,Struggle
1.77,1.03,91.2,75.21,72.86134999999976,Average
3.64,1.0,94.6,54.81,61.98449999999989,Average
1.82,3.22,97.02,92.91,92.16754999999992,Excel
3.37,3.52,45.09,77.11,76.68750000000011,Excel
3.16,3.37,82.82,73.52,72.5459500000002,Average
1.44,5.0,69.52,95.7,95.39180000000022,Excel
3.45,4.55,66.83,66.2,68.08410000000015,Average
2.14,1.8,71.58,66.77,65.11145000000019,Average
6.1,1.96,87.15,52.05,51.334149999999966,Struggle
6.2,4.45,75.07,58.96,63.23244999999979,Average
1.06,1.45,52.4,84.68,73.1908500000001,Average
3.92,2.92,87.26,63.61,63.61720000000004,Average
3.74,3.53,51.02,68.03,69.38285000000009,Average
2.68,5.0,46.69,80.18,84.11400000000008,Excel
1.3,4.33,71.83,90.52,90.70450000000027,Excel
3.61,4.94,40.11,72.24,75.04964999999984,Average
6.15,4.91,90.92,72.35,71.61920000000015,Average
5.36,1.0,8.83,56.8,53.99244999999992,Struggle
1.6,4.51,94.28,98.39,96.12279999999984,Excel
1.31,4.0,85.64,100.0,98.75489999999999,Excel
3.33,3.34,56.74,71.3,70.08929999999992,Average
2.59,3.92,87.73,84.73,86.43099999999978,Excel
2.33,3.7,51.92,75.43,76.22200000000015,Excel
2.8,1.0,51.35,46.89,50.21699999999999,Struggle
5.81,4.13,54.17,51.17,55.64510000000005,Struggle
6.92,3.12,71.88,43.59,46.52680000000007,Struggle
3.83,5.0,61.77,80.68,79.7616500000002,Excel
6.41,3.25,99.21,78.63,72.60739999999984,Average
2.67,2.24,77.11,60.56,63.73789999999999,Average
4.31,1.0,66.83,54.29,54.67980000000017,Struggle
2.6,2.38,63.94,71.37,65.66795000000006,Average
4.98,2.87,66.83,49.49,56.76014999999994,Struggle
7.0,1.0,66.77,29.12,33.77259999999991,Struggle
4.2,2.17,84.94,69.02,68.16035000000022,Average
2.72,2.35,73.69,66.44,66.59625000000008,Average
4.54,1.0,48.82,48.17,49.18900000000004,Struggle
1.39,5.0,79.6,95.0,94.79299999999999,Excel
6.25,4.46,88.44,75.26,72.94800000000008,Average
3.68,2.87,54.52,68.16,64.57464999999999,Average
4.05,5.0,88.84,89.05,85.35039999999975,Excel
4.6,1.8,78.16,52.87,54.60305000000007,Struggle
4.62,1.05,83.45,54.65,55.17829999999989,Struggle
1.0,1.0,66.38,68.71,65.24694999999986,Average
5.19,3.86,70.47,75.58,73.78085000000002,Average
2.07,3.79,22.62,93.27,88.31695000000018,Excel
5.52,5.0,98.96,73.36,77.28510000000007,Excel
6.24,4.0,74.85,73.09,72.65450000000007,Average
5.86,1.55,61.59,67.27,61.23920000000015,Average
3.97,1.55,66.83,65.86,61.54415000000001,Average
4.41,4.3,60.99,56.85,61.421950000000116,Average
1.67,2.87,75.37,58.29,67.7960500000002,Average
5.37,1.0,51.98,37.53,39.47979999999995,Struggle
2.6,3.58,95.24,92.9,89.50394999999993,Excel
4.4,2.55,90.93,71.86,71.69690000000008,Average
2.51,4.81,86.29,75.65,78.74184999999983,Excel
2.21,1.23,80.49,82.31,80.29804999999988,Excel
4.33,1.11,78.99,59.06,59.32474999999995,Struggle
1.0,2.7,99.84,88.03,83.42290000000004,Excel
5.69,4.48,35.42,51.85,69.63885000000002,Average
2.6,2.35,55.18,69.36,67.95885000000007,Average
1.0,5.0,6.24,100.0,95.48760000000006,Excel
3.71,1.8,71.06,72.56,64.8238499999999,Average
1.11,2.41,4.6,92.18,90.37435000000016,Excel
2.44,5.0,99.93,96.21,94.32899999999978,Excel
5.48,4.26,79.42,77.55,73.75974999999988,Average
1.58,4.0,60.23,96.54,89.42915000000002,Excel
6.49,1.08,75.18,46.45,45.72524999999997,Struggle
1.24,1.0,0.39,68.72,70.92269999999994,Average
2.67,1.84,88.72,66.34,67.7300500000001,Average
5.64,1.91,50.03,40.08,45.415299999999945,Struggle
3.28,2.64,75.25,92.31,68.8331000000001,Average
1.41,2.87,61.76,84.92,72.29945000000002,Average
2.96,1.8,1.61,62.31,61.40319999999995,Average
2.86,1.0,57.65,51.18,53.65935000000009,Struggle
5.79,1.0,83.32,43.3,44.436300000000045,Struggle
3.29,5.0,7.06,78.9,81.87229999999995,Excel
5.76,5.0,67.83,63.99,67.42179999999998,Average
6.15,4.24,97.03,79.95,76.72745000000018,Excel
3.88,2.76,62.02,81.07,71.81159999999991,Average
3.92,3.41,23.04,41.62,47.55545000000006,Struggle
3.72,2.04,53.46,61.28,61.6140500000001,Average
7.0,1.8,75.23,38.7,45.439800000000005,Struggle
1.71,3.24,2.15,79.03,79.77725000000018,Excel
4.73,3.66,66.36,72.6,68.77835000000003,Average
3.72,3.1,84.51,70.71,70.69929999999981,Average
3.35,5.0,53.05,73.36,74.5895000000001,Average
5.15,3.76,92.87,69.22,69.59729999999986,Average
4.9,1.0,6.71,45.61,48.66330000000001,Struggle
1.0,2.87,0.14,72.98,75.82819999999982,Excel
1.57,2.95,96.83,82.26,86.94640000000001,Excel
5.29,4.68,67.81,62.97,63.526749999999886,Average
5.38,1.66,69.96,50.3,50.30879999999998,Struggle
6.34,2.89,87.3,66.26,63.471000000000075,Average
5.28,5.0,56.7,68.46,70.6969499999998,Average
6.89,3.45,65.7,49.21,51.34554999999994,Struggle
5.55,3.79,55.93,69.55,67.9299999999999,Average
3.1,1.62,72.74,68.67,67.55770000000003,Average
1.92,1.71,77.6,82.31,80.87484999999987,Excel
3.92,3.86,60.56,66.62,68.55420000000018,Average
4.76,5.0,51.33,77.55,76.70459999999981,Excel
1.77,3.98,1.19,78.36,83.0798000000001,Excel
3.65,1.64,23.6,62.79,61.484150000000184,Average
6.84,1.46,98.67,45.74,51.89919999999994,Struggle
4.21,3.42,25.12,48.01,51.94775000000007,Struggle
4.05,1.77,45.67,81.31,72.13654999999994,Average
3.7,5.0,71.74,81.92,81.54550000000009,Excel
1.89,2.38,52.98,65.01,66.54400000000008,Average
3.38,1.0,38.06,58.15,57.94199999999984,Struggle
3.68,2.94,75.84,62.82,63.3286499999999,Average
1.51,3.62,92.73,85.45,86.0134000000002,Excel
5.91,1.96,0.56,49.83,50.970799999999954,Struggle
3.42,2.73,53.97,57.89,59.45945,Struggle
5.53,3.74,60.46,65.05,64.99844999999988,Average
5.77,1.83,66.83,33.73,39.92824999999987,Struggle
2.75,3.96,6.74,68.91,74.07674999999986,Average
4.93,5.0,72.84,69.75,70.58129999999997,Average
3.34,2.87,99.22,67.94,71.60135000000008,Average
3.92,3.21,75.73,58.59,60.68120000000008,Average
2.29,5.0,87.09,83.77,88.45465000000021,Excel
5.41,1.62,84.15,69.89,65.85199999999992,Average
4.7,3.58,92.5,68.23,73.32130000000002,Average
2.37,1.39,60.79,65.0,65.39065,Average
1.94,5.0,50.4,97.06,93.56120000000001,Excel
5.41,4.83,94.07,82.6,78.35350000000017,Excel
4.96,3.89,66.83,45.51,56.72580000000009,Struggle
3.23,1.0,67.34,56.22,59.67564999999996,Struggle
4.61,2.89,98.51,49.11,58.228350000000056,Struggle
3.26,1.0,89.04,59.14,58.789449999999945,Struggle
5.15,4.13,64.13,61.98,66.01899999999982,Average
2.6,1.0,57.07,56.72,57.64714999999999,Struggle
6.34,3.95,70.22,46.78,52.38715000000008,Struggle
2.67,2.01,74.5,87.12,81.08410000000022,Excel
3.53,1.18,33.75,57.56,58.05339999999995,Struggle
1.0,2.05,63.97,87.29,83.07785000000027,Excel
1.26,5.0,83.74,95.9,96.62265000000008,Excel
3.62,2.78,88.93,61.02,64.73510000000017,Average
2.8,1.92,93.7,91.51,69.09245000000004,Average
6.04,3.79,57.77,65.45,65.1402000000001,Average
1.47,1.59,0.0,79.83,79.26759999999994,Excel
3.27,1.0,62.74,53.05,53.91824999999995,Struggle
2.74,3.89,66.83,74.8,76.32289999999979,Excel
1.43,4.0,5.67,100.0,88.88465000000005,Excel
1.54,3.36,72.73,79.27,80.04950000000022,Excel
3.92,3.29,0.0,50.68,58.864450000000105,Struggle
3.71,3.53,57.99,68.88,67.21889999999996,Average
3.1,2.87,73.65,70.34,69.15020000000008,Average
4.18,2.87,88.13,73.41,72.23314999999988,Average
4.12,2.87,99.86,85.77,80.9564000000002,Excel
1.0,2.86,5.53,92.08,79.69590000000008,Excel
3.78,5.0,93.85,89.66,88.28779999999988,Excel
6.5,2.87,87.39,67.88,64.39724999999983,Average
3.62,5.0,94.77,76.4,81.88704999999977,Excel
4.87,2.4,53.81,37.46,42.08525,Struggle
2.85,4.14,96.5,93.73,85.87244999999996,Excel
5.53,2.87,69.82,73.76,64.96169999999996,Average
5.28,1.8,66.83,49.63,48.10989999999998,Struggle
4.21,2.75,53.79,61.86,61.860650000000035,Average
7.0,1.04,85.76,46.46,52.152799999999964,Struggle
1.93,3.82,86.78,95.0,89.39025000000007,Excel
1.0,3.69,0.32,97.34,92.86145000000006,Excel
5.26,1.8,88.44,45.54,48.896750000000075,Struggle
5.84,3.51,69.13,71.25,69.47045,Average
2.11,1.0,77.86,71.47,69.5767999999998,Average
2.56,4.99,33.31,87.46,79.87240000000014,Excel
1.0,2.63,4.69,72.75,78.02640000000002,Excel
2.35,3.11,62.43,61.94,66.90295000000003,Average
6.08,1.0,61.1,45.71,47.46059999999999,Struggle
4.35,1.0,56.52,50.62,51.916800000000066,Struggle
2.9,2.65,95.31,82.18,78.84055000000006,Excel
3.03,4.0,95.64,77.16,79.44584999999996,Excel
1.41,1.0,0.0,61.38,66.8923499999998,Average
2.48,1.25,53.99,50.8,54.999549999999914,Struggle
4.92,2.09,62.26,37.98,43.652949999999876,Struggle
7.0,2.98,41.36,60.67,56.179950000000034,Struggle
5.98,2.85,54.74,55.51,51.921500000000066,Struggle
1.0,2.03,3.98,63.49,70.88324999999988,Average
6.12,2.87,79.39,59.34,59.76660000000007,Struggle
6.1,2.14,78.91,43.51,46.53020000000011,Struggle
5.7,4.41,77.17,71.53,69.78275000000016,Average
3.92,4.0,66.93,84.02,80.87955000000018,Excel
3.45,4.59,85.32,80.86,80.41785000000019,Excel
3.26,4.0,91.32,94.41,91.66304999999993,Excel
1.8,4.05,67.31,91.71,86.96634999999976,Excel
2.35,5.0,3.14,83.6,84.80240000000018,Excel
2.3,4.88,36.47,70.0,76.86225000000005,Excel
4.0,2.02,56.87,51.01,52.61710000000011,Struggle
5.65,1.0,73.37,45.68,46.1003000000001,Struggle
3.84,1.31,57.8,58.02,57.54345000000018,Struggle
1.67,4.31,73.14,86.06,82.7459000000001,Excel
6.43,3.29,61.05,39.04,45.91640000000003,Struggle
6.49,2.87,86.94,50.49,54.604099999999875,Struggle
3.92,2.67,16.39,54.1,56.72620000000017,Struggle
6.7,1.73,77.74,41.64,46.74200000000002,Struggle
4.21,3.15,58.47,63.14,69.3064999999999,Average
7.0,2.69,50.05,66.33,60.84444999999995,Average
1.58,3.79,93.46,93.06,90.87800000000003,Excel
3.64,3.47,83.58,80.44,79.78140000000005,Excel
2.57,3.13,54.95,69.98,69.24449999999977,Average
2.39,1.95,83.2,82.75,73.9579499999999,Average
1.93,2.55,80.58,66.55,70.04279999999981,Average
4.37,3.58,73.67,76.38,74.12179999999975,Average
5.71,1.0,70.96,49.66,46.610499999999895,Struggle
4.22,1.0,94.35,52.1,56.381200000000156,Struggle
2.38,4.8,62.26,88.71,86.05604999999969,Excel
5.64,1.5,69.92,42.3,53.990149999999964,Struggle
4.55,3.29,33.6,57.38,59.03384999999989,Struggle
3.45,1.0,88.56,54.47,61.27394999999991,Average
5.05,2.35,56.84,57.12,53.710250000000094,Struggle
2.08,1.0,92.49,70.82,71.94169999999986,Average
2.7,2.02,57.29,61.7,62.558199999999985,Average
6.81,4.43,99.34,72.09,65.97605000000006,Average
2.72,2.35,84.86,86.28,79.22070000000016,Excel
3.47,2.87,87.55,71.31,74.76279999999991,Average
6.31,2.5,99.14,79.29,72.82835000000024,Average
5.0,1.0,50.35,46.05,45.9328,Struggle
1.09,2.1,81.7,77.5,77.5576,Excel
2.34,1.4,86.95,64.7,68.31780000000012,Average
1.0,2.48,6.25,94.41,90.24339999999991,Excel
4.34,2.48,61.85,62.02,63.90385000000023,Average
4.16,2.45,92.1,80.64,74.44159999999984,Average
2.1,2.05,76.88,94.73,87.14944999999976,Excel
6.5,2.18,76.87,52.63,52.02574999999995,Struggle
4.09,2.51,50.35,69.1,68.8374,Average
2.81,5.0,23.24,89.33,86.0963000000001,Excel
3.86,2.0,77.23,64.1,64.3804000000002,Average
5.15,1.0,71.76,58.42,49.70809999999997,Struggle
1.49,4.67,42.83,90.09,89.09740000000002,Excel
2.55,1.45,70.02,78.81,63.13699999999998,Average
5.98,1.8,95.89,47.73,49.507549999999895,Struggle
3.73,1.5,67.96,65.59,64.66225000000004,Average
3.92,4.47,92.81,73.95,74.75220000000017,Average
3.91,2.48,95.14,74.82,71.85304999999988,Average
1.0,1.51,7.8,72.57,73.07389999999991,Average
1.95,4.0,72.35,94.29,89.86140000000005,Excel
3.75,4.85,88.05,83.04,83.3949000000003,Excel
2.47,2.73,85.4,83.3,79.91904999999979,Excel
1.21,2.72,7.84,85.27,84.29475000000016,Excel
6.3,2.59,55.13,68.55,61.79229999999994,Average
6.52,1.34,63.24,33.65,37.814649999999936,Struggle
5.91,3.6,56.55,44.53,50.86545000000003,Struggle
6.45,1.17,25.01,57.72,52.46629999999994,Struggle
2.84,5.0,63.09,84.92,84.30485000000004,Excel
6.84,1.95,81.89,37.41,44.43084999999993,Struggle
1.99,2.94,97.72,100.0,96.81569999999996,Excel
6.37,3.62,84.29,56.38,57.46039999999993,Struggle
6.82,2.24,73.8,57.53,56.34620000000005,Struggle
5.31,1.0,60.92,52.18,51.033400000000086,Struggle
6.59,1.0,86.39,39.81,42.171050000000065,Struggle
4.87,4.97,70.7,72.01,70.09365000000007,Average
2.96,2.82,45.55,94.5,87.86505000000005,Excel
3.15,3.45,92.31,72.72,81.78544999999995,Excel
4.62,5.0,95.27,93.4,89.56879999999994,Excel
1.73,4.0,51.04,93.41,90.48904999999999,Excel
4.48,4.52,18.01,55.3,58.60214999999992,Struggle
3.92,4.5,64.24,67.36,71.0684000000001,Average
2.05,3.54,34.84,67.58,70.43234999999993,Average
5.46,4.83,50.49,52.46,57.31234999999989,Struggle
6.56,1.0,90.25,41.79,43.161700000000025,Struggle
7.0,1.79,75.87,60.35,51.94169999999996,Struggle
6.63,1.0,3.58,37.29,38.15609999999998,Struggle
4.18,3.27,95.73,81.55,77.8463499999998,Excel
6.69,5.0,66.83,63.8,66.94184999999979,Average
5.92,2.75,75.16,47.7,49.46174999999997,Struggle
3.92,2.09,64.53,70.37,64.88600000000021,Average
3.54,1.93,65.26,61.4,60.859649999999846,Average
5.71,4.99,68.83,67.77,67.70795000000014,Average
2.13,1.95,72.45,61.48,65.3340999999998,Average
4.44,4.97,58.18,62.53,65.8191000000001,Average
5.15,1.99,54.73,49.43,49.39000000000008,Struggle
1.87,1.8,73.65,63.05,64.38339999999991,Average
4.42,1.0,73.25,48.32,51.028899999999915,Struggle
5.78,2.87,82.67,43.5,49.42414999999998,Struggle
3.54,3.97,73.55,75.18,78.10665000000016,Excel
1.0,5.0,5.19,91.86,87.7217666666666,Excel
1.01,2.51,8.58,84.16,76.5402999999999,Excel
2.91,2.05,95.34,80.13,77.57184999999981,Excel
3.92,1.39,57.97,30.92,65.54970000000006,Average
1.96,4.8,84.49,76.86,79.82950000000017,Excel
5.11,1.38,79.69,50.52,53.9903500000002,Struggle
2.74,3.24,87.43,81.06,80.81235000000004,Excel
2.58,5.0,57.53,87.95,89.28250000000024,Excel
5.84,2.58,97.08,52.21,55.6897499999999,Struggle
5.52,2.06,81.05,74.19,67.77485000000004,Average
2.02,2.69,66.83,65.38,73.43749999999977,Average
3.37,1.5,62.33,58.41,59.20484999999989,Struggle
1.54,1.0,3.91,70.49,70.8755999999999,Average
3.9,2.21,52.84,68.53,66.88700000000019,Average
5.43,2.49,69.87,46.72,52.77329999999998,Struggle
1.35,2.29,69.2,72.16,74.53864999999996,Average
3.2,3.47,82.89,76.31,77.94190000000008,Excel
3.33,1.2,54.67,52.94,54.22474999999998,Struggle
6.97,5.0,50.03,65.19,65.34970000000003,Average
6.92,5.0,52.14,61.13,62.61019999999989,Average
3.92,2.4,0.0,74.54,73.72445000000025,Average
5.87,1.57,50.73,45.0,47.28780000000002,Struggle
3.45,2.88,54.92,57.83,60.42179999999999,Struggle
3.47,3.42,98.59,88.06,85.08154999999996,Excel
5.45,1.29,93.42,63.92,62.98745000000004,Average
6.8,4.42,45.36,57.29,57.649400000000156,Struggle
7.0,1.0,90.95,46.14,45.14465000000009,Struggle
3.97,2.6,94.38,72.96,71.96034999999978,Average
3.23,2.91,62.97,59.49,60.33724999999992,Struggle
6.1,3.77,92.47,82.09,69.5967999999999,Average
2.66,4.34,59.74,87.84,84.93175000000008,Excel
3.92,1.0,70.67,45.93,47.57305000000007,Struggle
3.55,2.07,77.91,68.69,68.84850000000003,Average
5.19,1.7,85.69,52.31,56.85244999999996,Struggle
2.66,3.44,51.51,62.03,65.95145000000016,Average
2.61,5.0,64.53,87.07,88.60774999999985,Excel
